"","GeneID","log2FoldChange"
"6062","FBgn0037483",0.0401785212611776
"6063","FBgn0039585",0.0401785212611776
"6064","FBgn0040358",0.0401785212611776
"6065","FBgn0051382",0.0401785212611776
"6066","FBgn0083025",0.0401785212611776
"6067","FBgn0085282",0.0401785212611776
"6068","FBgn0261453",0.0401785212611776
"6069","FBgn0262481",0.0401785212611776
"6070","FBgn0264427",0.0401785212611776
"6071","FBgn0038889",0.0401200319630118
"6072","FBgn0011284",0.0400170233353687
"6073","FBgn0039385",0.0399769420930016
"6074","FBgn0010280",0.0399227420358958
"6075","FBgn0015546",0.0399207158566282
"6076","FBgn0030886",0.0398643019438038
"6077","FBgn0033222",0.0398643019438038
"6078","FBgn0040063",0.0398643019438038
"6079","FBgn0085742",0.0398643019438038
"6080","FBgn0085764",0.0398643019438038
"6081","FBgn0035173",0.0396337501356526
"6082","FBgn0013998",0.0396252187257667
"6083","FBgn0036480",0.0396239644120001
"6084","FBgn0036570",0.0395916343152154
"6085","FBgn0002973",0.0392615861681877
"6086","FBgn0034367",0.0392489820381154
"6087","FBgn0005386",0.0392028283047537
"6088","FBgn0034908",0.0391347039356897
"6089","FBgn0001987",0.0391268504560114
"6090","FBgn0086712",0.0389768812653153
"6091","FBgn0036299",0.0388608290924179
"6092","FBgn0011764",0.0388303648519628
"6093","FBgn0015772",0.038825050594177
"6094","FBgn0032974",0.0387599232760813
"6095","FBgn0035434",0.0387442109003057
"6096","FBgn0033808",0.0386143873797531
"6097","FBgn0037188",0.0385358962105038
"6098","FBgn0030187",0.0385313005102919
"6099","FBgn0039126",0.0384220465349198
"6100","FBgn0025807",0.0381795257188176
"6101","FBgn0024975",0.0380431032746148
"6102","FBgn0004049",0.0379969522015188
"6103","FBgn0039632",0.0379014905930421
"6104","FBgn0039757",0.0376642352199727
"6105","FBgn0023536",0.0376345644203798
"6106","FBgn0035026",0.0375262102069164
"6107","FBgn0001225",0.0375109681607934
"6108","FBgn0035321",0.0374440775949222
"6109","FBgn0027607",0.0373411172794262
"6110","FBgn0000413",0.0370268807751733
"6111","FBgn0024150",0.0369134068242265
"6112","FBgn0026666",0.0368720315350572
"6113","FBgn0085294",0.0367986858039762
"6114","FBgn0035532",0.0367091697171745
"6115","FBgn0039015",0.0365028922362792
"6116","FBgn0082947",0.0365028922362792
"6117","FBgn0259188",0.0365028922362792
"6118","FBgn0002865",0.0363519316041695
"6119","FBgn0003140",0.0363519316041695
"6120","FBgn0003920",0.0363519316041695
"6121","FBgn0004173",0.0363519316041695
"6122","FBgn0004190",0.0363519316041695
"6123","FBgn0004372",0.0363519316041695
"6124","FBgn0005778",0.0363519316041695
"6125","FBgn0011554",0.0363519316041695
"6126","FBgn0011743",0.0363519316041695
"6127","FBgn0011894",0.0363519316041695
"6128","FBgn0011909",0.0363519316041695
"6129","FBgn0011986",0.0363519316041695
"6130","FBgn0012010",0.0363519316041695
"6131","FBgn0012017",0.0363519316041695
"6132","FBgn0013308",0.0363519316041695
"6133","FBgn0013681",0.0363519316041695
"6134","FBgn0013689",0.0363519316041695
"6135","FBgn0014076",0.0363519316041695
"6136","FBgn0014454",0.0363519316041695
"6137","FBgn0015008",0.0363519316041695
"6138","FBgn0017557",0.0363519316041695
"6139","FBgn0020371",0.0363519316041695
"6140","FBgn0020556",0.0363519316041695
"6141","FBgn0023076",0.0363519316041695
"6142","FBgn0025613",0.0363519316041695
"6143","FBgn0025821",0.0363519316041695
"6144","FBgn0026389",0.0363519316041695
"6145","FBgn0028560",0.0363519316041695
"6146","FBgn0028844",0.0363519316041695
"6147","FBgn0028850",0.0363519316041695
"6148","FBgn0028857",0.0363519316041695
"6149","FBgn0028880",0.0363519316041695
"6150","FBgn0028884",0.0363519316041695
"6151","FBgn0028892",0.0363519316041695
"6152","FBgn0028901",0.0363519316041695
"6153","FBgn0028910",0.0363519316041695
"6154","FBgn0028912",0.0363519316041695
"6155","FBgn0028986",0.0363519316041695
"6156","FBgn0029501",0.0363519316041695
"6157","FBgn0029535",0.0363519316041695
"6158","FBgn0029702",0.0363519316041695
"6159","FBgn0029705",0.0363519316041695
"6160","FBgn0029725",0.0363519316041695
"6161","FBgn0029726",0.0363519316041695
"6162","FBgn0029727",0.0363519316041695
"6163","FBgn0029816",0.0363519316041695
"6164","FBgn0029827",0.0363519316041695
"6165","FBgn0029951",0.0363519316041695
"6166","FBgn0029952",0.0363519316041695
"6167","FBgn0030224",0.0363519316041695
"6168","FBgn0030280",0.0363519316041695
"6169","FBgn0030283",0.0363519316041695
"6170","FBgn0030376",0.0363519316041695
"6171","FBgn0030495",0.0363519316041695
"6172","FBgn0030537",0.0363519316041695
"6173","FBgn0030538",0.0363519316041695
"6174","FBgn0030578",0.0363519316041695
"6175","FBgn0030721",0.0363519316041695
"6176","FBgn0031086",0.0363519316041695
"6177","FBgn0031103",0.0363519316041695
"6178","FBgn0031129",0.0363519316041695
"6179","FBgn0031323",0.0363519316041695
"6180","FBgn0031333",0.0363519316041695
"6181","FBgn0031372",0.0363519316041695
"6182","FBgn0031513",0.0363519316041695
"6183","FBgn0031533",0.0363519316041695
"6184","FBgn0031591",0.0363519316041695
"6185","FBgn0031701",0.0363519316041695
"6186","FBgn0031720",0.0363519316041695
"6187","FBgn0031722",0.0363519316041695
"6188","FBgn0031723",0.0363519316041695
"6189","FBgn0031724",0.0363519316041695
"6190","FBgn0031732",0.0363519316041695
"6191","FBgn0031749",0.0363519316041695
"6192","FBgn0031854",0.0363519316041695
"6193","FBgn0031900",0.0363519316041695
"6194","FBgn0031925",0.0363519316041695
"6195","FBgn0031929",0.0363519316041695
"6196","FBgn0031941",0.0363519316041695
"6197","FBgn0031954",0.0363519316041695
"6198","FBgn0032067",0.0363519316041695
"6199","FBgn0032068",0.0363519316041695
"6200","FBgn0032080",0.0363519316041695
"6201","FBgn0032111",0.0363519316041695
"6202","FBgn0032144",0.0363519316041695
"6203","FBgn0032175",0.0363519316041695
"6204","FBgn0032176",0.0363519316041695
"6205","FBgn0032276",0.0363519316041695
"6206","FBgn0032312",0.0363519316041695
"6207","FBgn0032314",0.0363519316041695
"6208","FBgn0032457",0.0363519316041695
"6209","FBgn0032507",0.0363519316041695
"6210","FBgn0032588",0.0363519316041695
"6211","FBgn0032624",0.0363519316041695
"6212","FBgn0032664",0.0363519316041695
"6213","FBgn0032740",0.0363519316041695
"6214","FBgn0032788",0.0363519316041695
"6215","FBgn0032853",0.0363519316041695
"6216","FBgn0032971",0.0363519316041695
"6217","FBgn0032973",0.0363519316041695
"6218","FBgn0033043",0.0363519316041695
"6219","FBgn0033047",0.0363519316041695
"6220","FBgn0033275",0.0363519316041695
"6221","FBgn0033279",0.0363519316041695
"6222","FBgn0033283",0.0363519316041695
"6223","FBgn0033301",0.0363519316041695
"6224","FBgn0033355",0.0363519316041695
"6225","FBgn0033364",0.0363519316041695
"6226","FBgn0033369",0.0363519316041695
"6227","FBgn0033515",0.0363519316041695
"6228","FBgn0033599",0.0363519316041695
"6229","FBgn0033818",0.0363519316041695
"6230","FBgn0033834",0.0363519316041695
"6231","FBgn0033862",0.0363519316041695
"6232","FBgn0033864",0.0363519316041695
"6233","FBgn0033865",0.0363519316041695
"6234","FBgn0033933",0.0363519316041695
"6235","FBgn0034097",0.0363519316041695
"6236","FBgn0034133",0.0363519316041695
"6237","FBgn0034173",0.0363519316041695
"6238","FBgn0034196",0.0363519316041695
"6239","FBgn0034205",0.0363519316041695
"6240","FBgn0034274",0.0363519316041695
"6241","FBgn0034295",0.0363519316041695
"6242","FBgn0034324",0.0363519316041695
"6243","FBgn0034377",0.0363519316041695
"6244","FBgn0034383",0.0363519316041695
"6245","FBgn0034416",0.0363519316041695
"6246","FBgn0034454",0.0363519316041695
"6247","FBgn0034459",0.0363519316041695
"6248","FBgn0034463",0.0363519316041695
"6249","FBgn0034478",0.0363519316041695
"6250","FBgn0034546",0.0363519316041695
"6251","FBgn0034651",0.0363519316041695
"6252","FBgn0034774",0.0363519316041695
"6253","FBgn0034776",0.0363519316041695
"6254","FBgn0034822",0.0363519316041695
"6255","FBgn0034835",0.0363519316041695
"6256","FBgn0034838",0.0363519316041695
"6257","FBgn0034865",0.0363519316041695
"6258","FBgn0034866",0.0363519316041695
"6259","FBgn0034910",0.0363519316041695
"6260","FBgn0034942",0.0363519316041695
"6261","FBgn0035005",0.0363519316041695
"6262","FBgn0035068",0.0363519316041695
"6263","FBgn0035143",0.0363519316041695
"6264","FBgn0035279",0.0363519316041695
"6265","FBgn0035380",0.0363519316041695
"6266","FBgn0035413",0.0363519316041695
"6267","FBgn0035455",0.0363519316041695
"6268","FBgn0035479",0.0363519316041695
"6269","FBgn0035563",0.0363519316041695
"6270","FBgn0035567",0.0363519316041695
"6271","FBgn0035584",0.0363519316041695
"6272","FBgn0035780",0.0363519316041695
"6273","FBgn0035858",0.0363519316041695
"6274","FBgn0035929",0.0363519316041695
"6275","FBgn0036070",0.0363519316041695
"6276","FBgn0036078",0.0363519316041695
"6277","FBgn0036080",0.0363519316041695
"6278","FBgn0036159",0.0363519316041695
"6279","FBgn0036160",0.0363519316041695
"6280","FBgn0036203",0.0363519316041695
"6281","FBgn0036221",0.0363519316041695
"6282","FBgn0036236",0.0363519316041695
"6283","FBgn0036310",0.0363519316041695
"6284","FBgn0036328",0.0363519316041695
"6285","FBgn0036343",0.0363519316041695
"6286","FBgn0036345",0.0363519316041695
"6287","FBgn0036465",0.0363519316041695
"6288","FBgn0036491",0.0363519316041695
"6289","FBgn0036496",0.0363519316041695
"6290","FBgn0036497",0.0363519316041695
"6291","FBgn0036626",0.0363519316041695
"6292","FBgn0036703",0.0363519316041695
"6293","FBgn0036708",0.0363519316041695
"6294","FBgn0036757",0.0363519316041695
"6295","FBgn0036830",0.0363519316041695
"6296","FBgn0036925",0.0363519316041695
"6297","FBgn0036941",0.0363519316041695
"6298","FBgn0037023",0.0363519316041695
"6299","FBgn0037038",0.0363519316041695
"6300","FBgn0037365",0.0363519316041695
"6301","FBgn0037388",0.0363519316041695
"6302","FBgn0037461",0.0363519316041695
"6303","FBgn0037502",0.0363519316041695
"6304","FBgn0037516",0.0363519316041695
"6305","FBgn0037826",0.0363519316041695
"6306","FBgn0037827",0.0363519316041695
"6307","FBgn0037938",0.0363519316041695
"6308","FBgn0037995",0.0363519316041695
"6309","FBgn0038000",0.0363519316041695
"6310","FBgn0038069",0.0363519316041695
"6311","FBgn0038122",0.0363519316041695
"6312","FBgn0038125",0.0363519316041695
"6313","FBgn0038217",0.0363519316041695
"6314","FBgn0038356",0.0363519316041695
"6315","FBgn0038448",0.0363519316041695
"6316","FBgn0038450",0.0363519316041695
"6317","FBgn0038452",0.0363519316041695
"6318","FBgn0038482",0.0363519316041695
"6319","FBgn0038486",0.0363519316041695
"6320","FBgn0038568",0.0363519316041695
"6321","FBgn0038691",0.0363519316041695
"6322","FBgn0038701",0.0363519316041695
"6323","FBgn0038715",0.0363519316041695
"6324","FBgn0038719",0.0363519316041695
"6325","FBgn0038733",0.0363519316041695
"6326","FBgn0038790",0.0363519316041695
"6327","FBgn0038798",0.0363519316041695
"6328","FBgn0038820",0.0363519316041695
"6329","FBgn0038921",0.0363519316041695
"6330","FBgn0038945",0.0363519316041695
"6331","FBgn0039085",0.0363519316041695
"6332","FBgn0039088",0.0363519316041695
"6333","FBgn0039197",0.0363519316041695
"6334","FBgn0039366",0.0363519316041695
"6335","FBgn0039370",0.0363519316041695
"6336","FBgn0039373",0.0363519316041695
"6337","FBgn0039378",0.0363519316041695
"6338","FBgn0039395",0.0363519316041695
"6339","FBgn0039448",0.0363519316041695
"6340","FBgn0039452",0.0363519316041695
"6341","FBgn0039568",0.0363519316041695
"6342","FBgn0039669",0.0363519316041695
"6343","FBgn0039797",0.0363519316041695
"6344","FBgn0039799",0.0363519316041695
"6345","FBgn0040069",0.0363519316041695
"6346","FBgn0040252",0.0363519316041695
"6347","FBgn0040343",0.0363519316041695
"6348","FBgn0040365",0.0363519316041695
"6349","FBgn0040606",0.0363519316041695
"6350","FBgn0040679",0.0363519316041695
"6351","FBgn0040694",0.0363519316041695
"6352","FBgn0040729",0.0363519316041695
"6353","FBgn0040737",0.0363519316041695
"6354","FBgn0040809",0.0363519316041695
"6355","FBgn0040967",0.0363519316041695
"6356","FBgn0041709",0.0363519316041695
"6357","FBgn0041720",0.0363519316041695
"6358","FBgn0042711",0.0363519316041695
"6359","FBgn0043471",0.0363519316041695
"6360","FBgn0044812",0.0363519316041695
"6361","FBgn0046697",0.0363519316041695
"6362","FBgn0047092",0.0363519316041695
"6363","FBgn0047338",0.0363519316041695
"6364","FBgn0050039",0.0363519316041695
"6365","FBgn0050060",0.0363519316041695
"6366","FBgn0050095",0.0363519316041695
"6367","FBgn0050125",0.0363519316041695
"6368","FBgn0050222",0.0363519316041695
"6369","FBgn0050225",0.0363519316041695
"6370","FBgn0050238",0.0363519316041695
"6371","FBgn0050272",0.0363519316041695
"6372","FBgn0050278",0.0363519316041695
"6373","FBgn0050350",0.0363519316041695
"6374","FBgn0050393",0.0363519316041695
"6375","FBgn0050401",0.0363519316041695
"6376","FBgn0050430",0.0363519316041695
"6377","FBgn0051010",0.0363519316041695
"6378","FBgn0051128",0.0363519316041695
"6379","FBgn0051198",0.0363519316041695
"6380","FBgn0051204",0.0363519316041695
"6381","FBgn0051407",0.0363519316041695
"6382","FBgn0051416",0.0363519316041695
"6383","FBgn0051493",0.0363519316041695
"6384","FBgn0051506",0.0363519316041695
"6385","FBgn0051614",0.0363519316041695
"6386","FBgn0051639",0.0363519316041695
"6387","FBgn0051709",0.0363519316041695
"6388","FBgn0051735",0.0363519316041695
"6389","FBgn0051788",0.0363519316041695
"6390","FBgn0051804",0.0363519316041695
"6391","FBgn0051806",0.0363519316041695
"6392","FBgn0051826",0.0363519316041695
"6393","FBgn0051858",0.0363519316041695
"6394","FBgn0051860",0.0363519316041695
"6395","FBgn0051912",0.0363519316041695
"6396","FBgn0051940",0.0363519316041695
"6397","FBgn0051948",0.0363519316041695
"6398","FBgn0052079",0.0363519316041695
"6399","FBgn0052174",0.0363519316041695
"6400","FBgn0052201",0.0363519316041695
"6401","FBgn0052240",0.0363519316041695
"6402","FBgn0052274",0.0363519316041695
"6403","FBgn0052320",0.0363519316041695
"6404","FBgn0052362",0.0363519316041695
"6405","FBgn0052382",0.0363519316041695
"6406","FBgn0052445",0.0363519316041695
"6407","FBgn0052461",0.0363519316041695
"6408","FBgn0052463",0.0363519316041695
"6409","FBgn0052480",0.0363519316041695
"6410","FBgn0052546",0.0363519316041695
"6411","FBgn0052601",0.0363519316041695
"6412","FBgn0052651",0.0363519316041695
"6413","FBgn0052748",0.0363519316041695
"6414","FBgn0052811",0.0363519316041695
"6415","FBgn0052832",0.0363519316041695
"6416","FBgn0052945",0.0363519316041695
"6417","FBgn0052986",0.0363519316041695
"6418","FBgn0053013",0.0363519316041695
"6419","FBgn0053098",0.0363519316041695
"6420","FBgn0053127",0.0363519316041695
"6421","FBgn0053252",0.0363519316041695
"6422","FBgn0053257",0.0363519316041695
"6423","FBgn0053337",0.0363519316041695
"6424","FBgn0053339",0.0363519316041695
"6425","FBgn0053363",0.0363519316041695
"6426","FBgn0053489",0.0363519316041695
"6427","FBgn0053534",0.0363519316041695
"6428","FBgn0053669",0.0363519316041695
"6429","FBgn0053688",0.0363519316041695
"6430","FBgn0053689",0.0363519316041695
"6431","FBgn0053704",0.0363519316041695
"6432","FBgn0053721",0.0363519316041695
"6433","FBgn0053752",0.0363519316041695
"6434","FBgn0053764",0.0363519316041695
"6435","FBgn0053777",0.0363519316041695
"6436","FBgn0053827",0.0363519316041695
"6437","FBgn0053846",0.0363519316041695
"6438","FBgn0053860",0.0363519316041695
"6439","FBgn0053871",0.0363519316041695
"6440","FBgn0053879",0.0363519316041695
"6441","FBgn0053882",0.0363519316041695
"6442","FBgn0053909",0.0363519316041695
"6443","FBgn0053965",0.0363519316041695
"6444","FBgn0054012",0.0363519316041695
"6445","FBgn0054033",0.0363519316041695
"6446","FBgn0058100",0.0363519316041695
"6447","FBgn0061435",0.0363519316041695
"6448","FBgn0062411",0.0363519316041695
"6449","FBgn0063375",0.0363519316041695
"6450","FBgn0063384",0.0363519316041695
"6451","FBgn0083141",0.0363519316041695
"6452","FBgn0085204",0.0363519316041695
"6453","FBgn0085230",0.0363519316041695
"6454","FBgn0085232",0.0363519316041695
"6455","FBgn0085252",0.0363519316041695
"6456","FBgn0085267",0.0363519316041695
"6457","FBgn0085287",0.0363519316041695
"6458","FBgn0085288",0.0363519316041695
"6459","FBgn0085296",0.0363519316041695
"6460","FBgn0085302",0.0363519316041695
"6461","FBgn0085310",0.0363519316041695
"6462","FBgn0085314",0.0363519316041695
"6463","FBgn0085318",0.0363519316041695
"6464","FBgn0085328",0.0363519316041695
"6465","FBgn0085355",0.0363519316041695
"6466","FBgn0085367",0.0363519316041695
"6467","FBgn0085454",0.0363519316041695
"6468","FBgn0085570",0.0363519316041695
"6469","FBgn0086021",0.0363519316041695
"6470","FBgn0086029",0.0363519316041695
"6471","FBgn0086041",0.0363519316041695
"6472","FBgn0250827",0.0363519316041695
"6473","FBgn0250833",0.0363519316041695
"6474","FBgn0250845",0.0363519316041695
"6475","FBgn0259702",0.0363519316041695
"6476","FBgn0259748",0.0363519316041695
"6477","FBgn0259842",0.0363519316041695
"6478","FBgn0259860",0.0363519316041695
"6479","FBgn0259949",0.0363519316041695
"6480","FBgn0259971",0.0363519316041695
"6481","FBgn0259996",0.0363519316041695
"6482","FBgn0260428",0.0363519316041695
"6483","FBgn0260437",0.0363519316041695
"6484","FBgn0260459",0.0363519316041695
"6485","FBgn0260868",0.0363519316041695
"6486","FBgn0261054",0.0363519316041695
"6487","FBgn0261280",0.0363519316041695
"6488","FBgn0261292",0.0363519316041695
"6489","FBgn0261294",0.0363519316041695
"6490","FBgn0261624",0.0363519316041695
"6491","FBgn0261629",0.0363519316041695
"6492","FBgn0261816",0.0363519316041695
"6493","FBgn0261831",0.0363519316041695
"6494","FBgn0261860",0.0363519316041695
"6495","FBgn0261992",0.0363519316041695
"6496","FBgn0262020",0.0363519316041695
"6497","FBgn0262028",0.0363519316041695
"6498","FBgn0262361",0.0363519316041695
"6499","FBgn0262362",0.0363519316041695
"6500","FBgn0262484",0.0363519316041695
"6501","FBgn0262485",0.0363519316041695
"6502","FBgn0262486",0.0363519316041695
"6503","FBgn0262789",0.0363519316041695
"6504","FBgn0262812",0.0363519316041695
"6505","FBgn0262838",0.0363519316041695
"6506","FBgn0262839",0.0363519316041695
"6507","FBgn0262843",0.0363519316041695
"6508","FBgn0262845",0.0363519316041695
"6509","FBgn0262876",0.0363519316041695
"6510","FBgn0262882",0.0363519316041695
"6511","FBgn0262892",0.0363519316041695
"6512","FBgn0262898",0.0363519316041695
"6513","FBgn0262900",0.0363519316041695
"6514","FBgn0262964",0.0363519316041695
"6515","FBgn0262968",0.0363519316041695
"6516","FBgn0263085",0.0363519316041695
"6517","FBgn0263095",0.0363519316041695
"6518","FBgn0263338",0.0363519316041695
"6519","FBgn0263405",0.0363519316041695
"6520","FBgn0263460",0.0363519316041695
"6521","FBgn0263476",0.0363519316041695
"6522","FBgn0263496",0.0363519316041695
"6523","FBgn0263585",0.0363519316041695
"6524","FBgn0263658",0.0363519316041695
"6525","FBgn0263763",0.0363519316041695
"6526","FBgn0263841",0.0363519316041695
"6527","FBgn0264261",0.0363519316041695
"6528","FBgn0264295",0.0363519316041695
"6529","FBgn0264347",0.0363519316041695
"6530","FBgn0264390",0.0363519316041695
"6531","FBgn0264438",0.0363519316041695
"6532","FBgn0264447",0.0363519316041695
"6533","FBgn0264464",0.0363519316041695
"6534","FBgn0264485",0.0363519316041695
"6535","FBgn0031464",0.0363406242858551
"6536","FBgn0036727",0.0362563743521313
"6537","FBgn0037262",0.0362414518925911
"6538","FBgn0034837",0.0362293964125118
"6539","FBgn0038741",0.0361848028318554
"6540","FBgn0036818",0.0360221373315039
"6541","FBgn0034103",0.0360000283906231
"6542","FBgn0263231",0.0359715768184609
"6543","FBgn0032481",0.035760098523425
"6544","FBgn0038546",0.0356782979003634
"6545","FBgn0037309",0.0354050700190723
"6546","FBgn0260987",0.0353646212021001
"6547","FBgn0034299",0.0351803776566978
"6548","FBgn0039612",0.0349165427848684
"6549","FBgn0037739",0.034719010429629
"6550","FBgn0034109",0.0347172357391643
"6551","FBgn0039163",0.0345161508524057
"6552","FBgn0026570",0.0344051920156496
"6553","FBgn0041582",0.0343707319980093
"6554","FBgn0000251",0.0342268713117806
"6555","FBgn0004911",0.0342268713117806
"6556","FBgn0005779",0.0342268713117806
"6557","FBgn0011812",0.0342268713117806
"6558","FBgn0011845",0.0342268713117806
"6559","FBgn0011858",0.0342268713117806
"6560","FBgn0011877",0.0342268713117806
"6561","FBgn0011893",0.0342268713117806
"6562","FBgn0011987",0.0342268713117806
"6563","FBgn0012003",0.0342268713117806
"6564","FBgn0015584",0.0342268713117806
"6565","FBgn0026174",0.0342268713117806
"6566","FBgn0028942",0.0342268713117806
"6567","FBgn0029539",0.0342268713117806
"6568","FBgn0029812",0.0342268713117806
"6569","FBgn0030103",0.0342268713117806
"6570","FBgn0030369",0.0342268713117806
"6571","FBgn0030375",0.0342268713117806
"6572","FBgn0030395",0.0342268713117806
"6573","FBgn0030449",0.0342268713117806
"6574","FBgn0030540",0.0342268713117806
"6575","FBgn0030663",0.0342268713117806
"6576","FBgn0031032",0.0342268713117806
"6577","FBgn0031108",0.0342268713117806
"6578","FBgn0031181",0.0342268713117806
"6579","FBgn0031467",0.0342268713117806
"6580","FBgn0031621",0.0342268713117806
"6581","FBgn0032771",0.0342268713117806
"6582","FBgn0032898",0.0342268713117806
"6583","FBgn0033651",0.0342268713117806
"6584","FBgn0034076",0.0342268713117806
"6585","FBgn0034293",0.0342268713117806
"6586","FBgn0034489",0.0342268713117806
"6587","FBgn0034841",0.0342268713117806
"6588","FBgn0035012",0.0342268713117806
"6589","FBgn0035198",0.0342268713117806
"6590","FBgn0035255",0.0342268713117806
"6591","FBgn0035585",0.0342268713117806
"6592","FBgn0035647",0.0342268713117806
"6593","FBgn0035750",0.0342268713117806
"6594","FBgn0035751",0.0342268713117806
"6595","FBgn0035931",0.0342268713117806
"6596","FBgn0035932",0.0342268713117806
"6597","FBgn0036162",0.0342268713117806
"6598","FBgn0036321",0.0342268713117806
"6599","FBgn0036443",0.0342268713117806
"6600","FBgn0036541",0.0342268713117806
"6601","FBgn0036785",0.0342268713117806
"6602","FBgn0037147",0.0342268713117806
"6603","FBgn0037284",0.0342268713117806
"6604","FBgn0037462",0.0342268713117806
"6605","FBgn0037782",0.0342268713117806
"6606","FBgn0038011",0.0342268713117806
"6607","FBgn0038097",0.0342268713117806
"6608","FBgn0038527",0.0342268713117806
"6609","FBgn0038732",0.0342268713117806
"6610","FBgn0038751",0.0342268713117806
"6611","FBgn0038797",0.0342268713117806
"6612","FBgn0038979",0.0342268713117806
"6613","FBgn0039009",0.0342268713117806
"6614","FBgn0039371",0.0342268713117806
"6615","FBgn0039469",0.0342268713117806
"6616","FBgn0039768",0.0342268713117806
"6617","FBgn0039796",0.0342268713117806
"6618","FBgn0039812",0.0342268713117806
"6619","FBgn0040487",0.0342268713117806
"6620","FBgn0040705",0.0342268713117806
"6621","FBgn0041224",0.0342268713117806
"6622","FBgn0041624",0.0342268713117806
"6623","FBgn0042103",0.0342268713117806
"6624","FBgn0044810",0.0342268713117806
"6625","FBgn0050145",0.0342268713117806
"6626","FBgn0050325",0.0342268713117806
"6627","FBgn0050326",0.0342268713117806
"6628","FBgn0050395",0.0342268713117806
"6629","FBgn0051070",0.0342268713117806
"6630","FBgn0051093",0.0342268713117806
"6631","FBgn0051130",0.0342268713117806
"6632","FBgn0051166",0.0342268713117806
"6633","FBgn0051267",0.0342268713117806
"6634","FBgn0051343",0.0342268713117806
"6635","FBgn0051424",0.0342268713117806
"6636","FBgn0051471",0.0342268713117806
"6637","FBgn0051576",0.0342268713117806
"6638","FBgn0051703",0.0342268713117806
"6639","FBgn0051896",0.0342268713117806
"6640","FBgn0051902",0.0342268713117806
"6641","FBgn0052023",0.0342268713117806
"6642","FBgn0052153",0.0342268713117806
"6643","FBgn0052213",0.0342268713117806
"6644","FBgn0052219",0.0342268713117806
"6645","FBgn0052357",0.0342268713117806
"6646","FBgn0052462",0.0342268713117806
"6647","FBgn0052520",0.0342268713117806
"6648","FBgn0052704",0.0342268713117806
"6649","FBgn0052713",0.0342268713117806
"6650","FBgn0052720",0.0342268713117806
"6651","FBgn0053003",0.0342268713117806
"6652","FBgn0053121",0.0342268713117806
"6653","FBgn0053317",0.0342268713117806
"6654","FBgn0053319",0.0342268713117806
"6655","FBgn0053349",0.0342268713117806
"6656","FBgn0053419",0.0342268713117806
"6657","FBgn0053499",0.0342268713117806
"6658","FBgn0053539",0.0342268713117806
"6659","FBgn0053852",0.0342268713117806
"6660","FBgn0053861",0.0342268713117806
"6661","FBgn0053873",0.0342268713117806
"6662","FBgn0054028",0.0342268713117806
"6663","FBgn0054050",0.0342268713117806
"6664","FBgn0063298",0.0342268713117806
"6665","FBgn0065051",0.0342268713117806
"6666","FBgn0085201",0.0342268713117806
"6667","FBgn0085254",0.0342268713117806
"6668","FBgn0085332",0.0342268713117806
"6669","FBgn0085352",0.0342268713117806
"6670","FBgn0085455",0.0342268713117806
"6671","FBgn0085738",0.0342268713117806
"6672","FBgn0085778",0.0342268713117806
"6673","FBgn0086025",0.0342268713117806
"6674","FBgn0086032",0.0342268713117806
"6675","FBgn0086045",0.0342268713117806
"6676","FBgn0086200",0.0342268713117806
"6677","FBgn0250822",0.0342268713117806
"6678","FBgn0250826",0.0342268713117806
"6679","FBgn0259186",0.0342268713117806
"6680","FBgn0260718",0.0342268713117806
"6681","FBgn0261293",0.0342268713117806
"6682","FBgn0261503",0.0342268713117806
"6683","FBgn0261952",0.0342268713117806
"6684","FBgn0262099",0.0342268713117806
"6685","FBgn0262575",0.0342268713117806
"6686","FBgn0262610",0.0342268713117806
"6687","FBgn0262616",0.0342268713117806
"6688","FBgn0262819",0.0342268713117806
"6689","FBgn0262874",0.0342268713117806
"6690","FBgn0262885",0.0342268713117806
"6691","FBgn0262903",0.0342268713117806
"6692","FBgn0262981",0.0342268713117806
"6693","FBgn0263023",0.0342268713117806
"6694","FBgn0263406",0.0342268713117806
"6695","FBgn0263581",0.0342268713117806
"6696","FBgn0263764",0.0342268713117806
"6697","FBgn0263851",0.0342268713117806
"6698","FBgn0263871",0.0342268713117806
"6699","FBgn0264338",0.0342268713117806
"6700","FBgn0264381",0.0342268713117806
"6701","FBgn0037652",0.0339306159158941
"6702","FBgn0034262",0.033930316985029
"6703","FBgn0032731",0.0338880084686947
"6704","FBgn0032042",0.0338699165878299
"6705","FBgn0032475",0.0338471718716387
"6706","FBgn0033427",0.0337071891448791
"6707","FBgn0036973",0.0336035550314135
"6708","FBgn0033482",0.0335835206217222
"6709","FBgn0014861",0.033305708577156
"6710","FBgn0033339",0.0332613560344914
"6711","FBgn0086068",0.0330381692959157
"6712","FBgn0035148",0.0330323444712233
"6713","FBgn0036009",0.0328944946873035
"6714","FBgn0038613",0.0328944946873035
"6715","FBgn0039471",0.0328944946873035
"6716","FBgn0052214",0.0328944946873035
"6717","FBgn0053061",0.0328944946873035
"6718","FBgn0263597",0.0328944946873035
"6719","FBgn0035268",0.0328902164627656
"6720","FBgn0023172",0.0326624154606006
"6721","FBgn0034060",0.0326007151610161
"6722","FBgn0039167",0.0320623619199036
"6723","FBgn0030296",0.0319578820010134
"6724","FBgn0036023",0.0319578820010134
"6725","FBgn0066292",0.0318428003484535
"6726","FBgn0034744",0.0315678001429242
"6727","FBgn0035907",0.0312022606531414
